,source,target
904,TheWebConf,fabien_gandon
905,TheWebConf,amrapaliz
906,TheWebConf,pgroth
907,TheWebConf,DameWendyDBE
908,TheWebConf,Floridi
909,TheWebConf,timalthoff
910,TheWebConf,Jiaqi_Ma_
911,TheWebConf,fabien_gandon
912,TheWebConf,TheWebConf
913,TheWebConf,AnLiGentile
914,TheWebConf,msirivia
915,TheWebConf,SpotifyResearch
916,TheWebConf,fabien_gandon
917,TheWebConf,fabien_gandon
918,TheWebConf,maulikkamdar
919,TheWebConf,wikiworkshop
920,TheWebConf,MarcoBrambi
921,TheWebConf,CyberAgent_PR
922,TheWebConf,emrek
923,TheWebConf,IlaTiddi
924,TheWebConf,wikiworkshop
925,TheWebConf,gianluca_string
926,TheWebConf,JChauche
927,TheWebConf,mounialalmas
928,TheWebConf,AnLiGentile
929,TheWebConf,ChaToX
930,TheWebConf,jure
931,TheWebConf,olafhartig
932,TheWebConf,UniversiteLyon
933,TheWebConf,HumLworkshop
934,TheWebConf,DavidKimelfeld
935,TheWebConf,cladep1
936,TheWebConf,olivierjeunen
937,TheWebConf,wikiworkshop
938,TheWebConf,msirivia
939,TheWebConf,hate_la
940,TheWebConf,cervisiarius
941,TheWebConf,fabien_gandon
942,TheWebConf,fabien_gandon
943,TheWebConf,danieldazac
944,SIGIRConf,SIGIRConf
945,SIGIRConf,NorbertFuhr
946,SIGIRConf,ACM_CHIIR
947,SIGIRConf,841io
948,SIGIRConf,SIGIRConf
949,SIGIRConf,acm_ictir
950,SIGIRConf,ACMSIGIR
951,SIGIRConf,ACM_CHIIR
952,SIGIRConf,ACM_CHIIR
953,SIGIRConf,ACM_CHIIR
954,SIGIRConf,SIGIRConf
955,SIGIRConf,ACM_CHIIR
956,SIGIRConf,fhasibi
957,SIGIRConf,SIGIRForum
958,SIGIRConf,SIGIRConf
959,SIGIRConf,SIGIRConf
960,SIGIRConf,JTrippas
961,SIGIRConf,SIGIRConf
962,SIGIRConf,damiano10
963,SIGIRConf,julian_urbano
964,SIGIRConf,ACM_CHIIR
965,SIGIRConf,ACM_CHIIR
966,SIGIRConf,luileito
967,SIGIRConf,SIGIRConf
968,SIGIRConf,miguelmalvarez
969,SIGIRConf,ACM_CHIIR
970,SIGIRConf,ACM_CHIIR
971,SIGIRConf,SIGIRConf
972,SIGIRConf,yashardel
973,SIGIRConf,ian_soboroff
974,SIGIRConf,erishabh
975,SIGIRConf,JTrippas
976,SIGIRConf,JTrippas
977,SIGIRConf,ACM_CHIIR
978,SIGIRConf,ACM_CHIIR
979,SIGIRConf,ACM_CHIIR
980,SIGIRConf,tetsuyasakai
981,SIGIRConf,SIGIRForum
982,SIGIRConf,SIGIRConf
983,SIGIRConf,SIGIRConf
984,SIGIRConf,ACM_CHIIR
985,SIGIRConf,ACM_CHIIR
986,SIGIRConf,ACM_CHIIR
987,SIGIRConf,leifos
988,SIGIRConf,chirag_shah
989,SIGIRConf,ACM_CHIIR
990,SIGIRConf,ACM_CHIIR
991,SIGIRConf,ACM_CHIIR
992,SIGIRConf,ACM_CHIIR
993,SIGIRConf,ACM_CHIIR
994,SIGIRConf,2021Ecir
995,RealAAAI,Kasparov63
996,RealAAAI,MIT_CSAIL
997,RealAAAI,k_leyton_brown
998,RealAAAI,techreview
999,RealAAAI,AIESConf
1000,RealAAAI,frossi_t
1001,RealAAAI,MonaJalal_
1002,RealAAAI,NITIAayog
1003,RealAAAI,MIT
1004,RealAAAI,erikbryn
1005,RealAAAI,erichorvitz
1006,RealAAAI,conitzer
1007,RealAAAI,k_leyton_brown
1008,RealAAAI,IBMResearch
1009,RealAAAI,mishumausam
1010,RealAAAI,anTusail
1011,RealAAAI,DataScienceNIG
1012,RealAAAI,vdignum
1013,RealAAAI,erichorvitz
1014,RealAAAI,lack_in_ai
1015,RealAAAI,k_leyton_brown
1016,RealAAAI,k_leyton_brown
1017,RealAAAI,DataScienceNIG
1018,RealAAAI,k_leyton_brown
1019,RealAAAI,prfsanjeevarora
1020,RealAAAI,RebeccaDRobbins
1021,RealAAAI,k_leyton_brown
1022,RealAAAI,AIESConf
1023,RealAAAI,k_leyton_brown
1024,RealAAAI,FLIxrisk
1025,RealAAAI,kerstingAIML
1026,RealAAAI,BarryOSullivan
1027,RealAAAI,etzioni
1028,RealAAAI,rao2z
1029,RealAAAI,MSFTResearch
1030,RealAAAI,k_leyton_brown
1031,RealAAAI,ChanghanWang
1032,RealAAAI,larsonchristina
1033,RealAAAI,rao2z
1034,RealAAAI,conitzer
1035,RealAAAI,conitzer
1036,RealAAAI,k_leyton_brown
1037,RealAAAI,BaiduResearch
1038,RealAAAI,Kasparov63
1039,RealAAAI,conitzer
1040,RealAAAI,rao2z
1041,RealAAAI,CRAtweets
1042,RealAAAI,OfficialACMW
1043,RealAAAI,ANUmedia
1044,RealAAAI,Steve_Rosenbush
1045,RealAAAI,JaredCouncil
1046,RealAAAI,PMinervini
1047,RealAAAI,conitzer
1048,RealAAAI,k_leyton_brown
1049,RealAAAI,rao2z
1050,RealAAAI,TobyWalsh
1051,RealAAAI,rao2z
1052,RealAAAI,techreview
1053,RealAAAI,rao2z
1054,RealAAAI,MSFTResearch
1055,RealAAAI,conitzer
1056,RealAAAI,rao2z
1057,RealAAAI,AmazonScience
1058,RealAAAI,k_leyton_brown
1059,RealAAAI,erichorvitz
1060,RealAAAI,kr_t
1061,ICCV_2021,elliottszwu
1062,ICCV_2021,yuyinzhou_cs
1063,ICCV_2021,CVPR
1064,ICCV_2021,DeepIndaba
1065,ICCV_2021,dakkaynak
1066,ICCV_2021,dimadamen
1067,ICCV_2021,dimadamen
1068,ICCV_2021,KaichunMo
1069,ICCV_2021,dimadamen
1070,ICCV_2021,dimadamen
1071,ICCV_2021,dimadamen
1072,ICCV_2021,BetoOchoa13
1073,ICCV_2021,McGill_CIM
1074,ICCV_2021,luevincent
1075,ICCV_2021,dimadamen
1076,ICCV_2021,dimadamen
1077,ICCV_2021,dimadamen
1078,ICCV_2021,eadeli
1079,ICCV_2021,dimadamen
1080,ICCV_2021,dimadamen
1081,ICCV_2021,JoniKamarainen
1082,ICCV_2021,Pedro18_Neto
1083,ICCV_2021,dimadamen
1084,ECMLPKDD,mpd37
1085,ECMLPKDD,DAMI_Social
1086,ECMLPKDD,EO_OPEN_SCIENCE
1087,ECMLPKDD,simidjievskin
1088,ECMLPKDD,christof77
1089,ECMLPKDD,heerme
1090,ECMLPKDD,dmirgroup
1091,ECMLPKDD,psteinb_
1092,ECMLPKDD,em_alam
1093,ECMLPKDD,BCAMBilbao
1094,ECMLPKDD,rupensa
1095,ECMLPKDD,FraunhoferIAIS
1096,ECMLPKDD,iainh_z
1097,ECMLPKDD,ruoccoma
1098,ECMLPKDD,abifet
1099,ECMLPKDD,KgrlW
1100,ECMLPKDD,heerme
1101,ECMLPKDD,SDA_Research
1102,ECMLPKDD,evitamonal
1103,ECMLPKDD,rupensa
1104,ECMLPKDD,rupensa
1105,ECMLPKDD,PLanillos
1106,ECMLPKDD,heerme
1107,ECMLPKDD,crefeda
1108,ECMLPKDD,GianniBarlacchi
1109,ECMLPKDD,lucpappalard
1110,ECMLPKDD,CapdevilaPujol
1111,ECMLPKDD,KirkDBorne
1112,ECMLPKDD,Michielstock
1113,ECMLPKDD,robipalo
1114,ECMLPKDD,nunompmoniz
1115,ECMLPKDD,ida_symposia
1116,ECMLPKDD,evitamonal
1117,ECMLPKDD,erlingozzo
1118,ECMLPKDD,iggiobattista
1119,ECMLPKDD,evitamonal
1120,ECMLPKDD,databris
1121,ECMLPKDD,jaom7
1122,ECMLPKDD,DAMI_Social
1123,ECMLPKDD,entoutsi
1124,ECMLPKDD,pakdd_social
1125,ECMLPKDD,FraunhoferIAIS
1126,ECMLPKDD,BioASQ
1127,ECMLPKDD,kdd_news
1128,ECMLPKDD,Piyush_IIITD
1129,ECMLPKDD,TEFresearch
1130,ECMLPKDD,evitamonal
1131,ECMLPKDD,CDcongress
1132,CVPR,greg_mori
1133,CVPR,WiMLworkshop
1134,CVPR,alxndrkalinin
1135,CVPR,Michael_J_Black
1136,CVPR,wjscheirer
1137,CVPR,DeepVision2020
1138,CVPR,jon_barron
1139,CVPR,RandomlyWalking
1140,CVPR,AlexTensor
1141,CVPR,facebookai
1142,CVPR,GoogleAI
1143,CVPR,lealtaixe
1144,CVPR,WiCVworkshop
1145,CVPR,GoogleAI
1146,CVPR,Cruise
1147,CVPR,AmazonScience
1148,CVPR,MattNiessner
1149,CVPR,jflalondeqc
1150,CVPR,ducha_aiki
1151,CVPR,RaquelUrtasun
1152,CVPR,IntelAIResearch
1153,CVPR,facebookai
1154,CVPR,humphrey_shi
1155,CVPR,facebookai
1156,CVPR,RaquelUrtasun
1157,CVPR,anikembhavi
1158,CVPR,TylerLHayes
1159,CVPR,ducha_aiki
1160,CVPR,IntelAIResearch
1161,CVPR,NVIDIAAI
1162,CVPR,anikembhavi
1163,CVPR,vbalnt
1164,CVPR,VanditGajjar
1165,CVPR,cristiancanton
1166,CVPR,ducha_aiki
1167,CVPR,cristiancanton
1168,CVPR,TacoCohen
1169,CVPR,negar_rz
1170,CVPR,humphrey_shi
1171,CVPR,utokyo_bunny
1172,CVPR,facebookai
1173,CVPR,lesa_ux
1174,CVPR,jponttuset
1175,CVPR,NVIDIAHPCDev
1176,CVPR,ducha_aiki
1177,CVPR,AljosaOsep
1178,CVPR,kwangmoo_yi
1179,CVPR,Michael_J_Black
1180,CVPR,Intelinair
1181,CVPR,AmazonScience
1182,CVPR,AmazonScience
1183,CVPR,MSFTResearch
1184,CVPR,WiCVworkshop
1185,CVPR,sgould_au
1186,CVPR,ilkedemir
1187,CVPR,SergeBelongie
1188,CVPR,AnirudhSom
1189,CVPR,CSProfKGD
1190,CVPR,zsoltkira
1191,CVPR,AmazonScience
1192,CVPR,anthony_cioppa
1193,CVPR,hyper360_eu
1194,CVPR,PlaymentHQ
1195,CVPR,LyftLevel5
1196,CVPR,LSHVU
1197,CVPR,SergeBelongie
1198,CVPR,RSIPvision
1199,CVPR,dimadamen
1200,CVPR,lesa_ux
1201,CVPR,ketsumedo_yarou
1202,CVPR,lesa_ux
1203,CVPR,NVIDIAEmbedded
1204,CVPR,RahelJhirad
1205,ACMSIGIR,ACMDL
1206,ACMSIGIR,ACM_CHIIR
1207,ACMSIGIR,ACM_CHIIR
1208,ACMSIGIR,cikm2020
1209,ACMSIGIR,jcdl20201
1210,ACMSIGIR,cikm2020
1211,ACMSIGIR,BenCarterette
1212,ACMSIGIR,BenCarterette
1213,ACMSIGIR,ACM_CHIIR
1214,ACMSIGIR,leifos
1215,ACMSIGIR,CharlotteHase
1216,ACMSIGIR,SIGIRForum
1217,ACMSIGIR,SIGIRConf
1218,ACMSIGIR,ictir2020
1219,ACMSIGIR,iadh
1220,ACMSIGIR,craig_macdonald
1221,ACMSIGIR,SIGIR17
1222,ACMSIGIR,WomenInIR
1223,ACMSIGIR,phonedude_mln
1224,ACMSIGIR,ACM_CHIIR
1225,ACMSIGIR,BenCarterette
1226,ACMSIGIR,SIGIRForum
1227,ACMSIGIR,BenCarterette
1228,ACMSIGIR,SIGIRForum
1229,ACMSIGIR,ACM_CHIIR
1230,ACMSIGIR,SIGIR17
1231,ACMSIGIR,SIGIRConf
1232,ACMSIGIR,RuSSIR
1233,ACMSIGIR,guidozuc
1234,ACMSIGIR,chirag_shah
1235,ACMSIGIR,IR_oldie
1236,ACMSIGIR,jteevan
1237,ACMSIGIR,mounialalmas
1238,ACMSIGIR,tamer_elsayed
1239,ACMSIGIR,UnderdogGeek
1240,ACMSIGIR,HamedZamani
1241,ACMSIGIR,tetsuyasakai
1242,ACMSIGIR,SIGIRConf
1243,ACMSIGIR,SIGIRConf
1244,ACMSIGIR,leifos
1245,ACMSIGIR,StefanHeindorf
1246,ACMSIGIR,AusDocCompSymp
1247,ACMSIGIR,ACM_CHIIR
1248,ACMSIGIR,SIGIR17
1249,ACMSIGIR,MaramHasanain
1250,ACMSIGIR,AldoLipani
1251,ACMSIGIR,JTrippas
1252,ACMRecSys,ACMIUI
1253,ACMRecSys,AcademicsSay
1254,ACMRecSys,aquigley
1255,ACMRecSys,alexk_z
1256,ACMRecSys,NetflixResearch
1257,ACMRecSys,ACMRecSys
1258,ACMRecSys,jure
1259,ACMRecSys,sigchi
1260,ACMRecSys,ACMRecSys
1261,ACMRecSys,ACMRecSys
1262,ACMRecSys,trustswz
1263,ACMRecSys,DrCh0le
1264,ACMRecSys,denisparra
1265,ACMRecSys,alexk_z
1266,ACMRecSys,arrysmyth
1267,ACMRecSys,alansaid
1268,ACMRecSys,SpotifyResearch
1269,ACMRecSys,JustinBasilico
1270,ACMRecSys,alexk_z
1271,ACMRecSys,ngrams
1272,ACMRecSys,recsyschallenge
1273,ACMRecSys,gamboviol
1274,ACMRecSys,HannaJSchaefer
1275,ACMRecSys,recsyschallenge
1276,ACMRecSys,_5K
1277,ACMRecSys,HamedZamani
1278,ACMRecSys,ctrattner
1279,ACMRecSys,SpotifyResearch
1280,ACMRecSys,plamere
1281,ACMRecSys,alansaid
1282,ACMRecSys,domonkostikk
1283,ACMRecSys,recsyschallenge
1284,ACMRecSys,recsyschallenge
1285,ACMRecSys,alansaid
1286,ACMRecSys,ACMRecSys
1287,ACMRecSys,mxqdr
1288,ACMRecSys,taoyeah
1289,ACMRecSys,sidooms
1290,ACMRecSys,__luca
1291,ACMRecSys,mireillemoret
1292,ACMRecSys,mdekstrand
1293,ACMRecSys,alazshidasi
1294,ACMRecSys,alansaid
1295,ACMRecSys,FTHopf
1296,ACMRecSys,ds_ldn
1297,ACMRecSys,alansaid
1298,ACMRecSys,JustinBasilico
1299,ACMRecSys,taoyeah
1300,ACMRecSys,alazshidasi
1301,ACMRecSys,alansaid
1302,ACMRecSys,dlrs_workshop
1303,YunuSemih,seb_ruder
1304,coffeycode,seb_ruder
1305,DiamondCrouping,seb_ruder
1306,epuujee,seb_ruder
1307,BigBetAnalytics,seb_ruder
1308,SRoyLee,seb_ruder
1309,robinwritescode,seb_ruder
1310,seoyeonp_,seb_ruder
1311,dhruvghulati,seb_ruder
1312,1957e2,seb_ruder
1313,bwinterrose,seb_ruder
1314,rashinyoni,seb_ruder
1315,sdhdezp,seb_ruder
1316,KouroshMeshgi,seb_ruder
1317,leepersil,seb_ruder
1318,crisis_ti,seb_ruder
1319,verycourt,seb_ruder
1320,johnpac76,seb_ruder
1321,FedPernici,seb_ruder
1322,wavybatman,seb_ruder
1323,epuujee,seb_ruder
1324,beramMusa,seb_ruder
1325,Datenverlust,seb_ruder
1326,1957e2,seb_ruder
1327,MAltman64114495,seb_ruder
1328,yurimalheiros,seb_ruder
1329,jainnitk,seb_ruder
1330,subhobrata1,seb_ruder
1331,3aliahamwi,seb_ruder
1332,dangne99,seb_ruder
1333,HBAkirmak,seb_ruder
1334,Pablogomez3,seb_ruder
1335,MoustaphaSheikh,seb_ruder
1336,Bemougoula2,seb_ruder
1337,HBAkirmak,seb_ruder
1338,veydpz_public,seb_ruder
1339,LabeledData,seb_ruder
1340,gangeshwark,seb_ruder
1341,jochenleidner,seb_ruder
1342,RJLAyalaWilt,seb_ruder
1343,kazanagisora,seb_ruder
1344,ev_fedorenko,seb_ruder
1345,klewer8,seb_ruder
1346,DrPhilSmith1,seb_ruder
1347,seanmylaw,seb_ruder
1348,rilwan128,seb_ruder
1349,rodrikk,seb_ruder
1350,romain_riviere,seb_ruder
1351,adssidhu86,seb_ruder
1352,cnnjojo,seb_ruder
1353,JunsongW,seb_ruder
1354,BlkHwk0ps,seb_ruder
1355,cmndln,seb_ruder
1356,coastalcph,seb_ruder
1357,goldexcallibur1,seb_ruder
1358,hrosmendez,seb_ruder
1359,viverdedados,rctatman
1360,cheers360,rctatman
1361,epuujee,rctatman
1362,Kevin_Ferret,rctatman
1363,mohansiva_sai,rctatman
1364,DigitalesMaster,rctatman
1365,eybarnei,rctatman
1366,paulanietog,rctatman
1367,Labophil,rctatman
1368,nettra,rctatman
1369,seedowney,rctatman
1370,MelTorefas,rctatman
1371,9ncM9v2R,rctatman
1372,zabazaza,rctatman
1373,HaroldPedroso,rctatman
1374,jainnitk,rctatman
1375,MelTorefas,rctatman
1376,_bam098,rctatman
1377,tahsin_mayeesha,rctatman
1378,lonepattern,rctatman
1379,Supermathie,rctatman
1380,altrealist,rctatman
1381,mediasittich,rctatman
1382,Janu_Sundarj,rctatman
1383,TunguzReview,rctatman
1384,PyeFiona,rctatman
1385,tonbotomoe,rctatman
1386,Guvvalapavanku1,math_rachel
1387,nicholae,math_rachel
1388,ML_Tweet_Bot,math_rachel
1389,EticasConsult,math_rachel
1390,epuujee,math_rachel
1391,Nidhich3,math_rachel
1392,Mazi_Obinna,math_rachel
1393,bexxmodd,math_rachel
1394,erinjerri,math_rachel
1395,riskdesigner,math_rachel
1396,BerkeleyDataSci,kdd_news
1397,Berkeley_EECS,kdd_news
1398,NetworkTremieu,kdd_news
1399,rguptaji,kdd_news
1400,Satrdays_DC,kdd_news
1401,leitang,kdd_news
1402,SF_BayArea_ACM,kdd_news
1403,SVSIGGRAPH,kdd_news
1404,PydatalabUSAL,kdd_news
1405,SRoyLee,kdd_news
1406,DashBer28836525,kdd_news
1407,vclaTUwien,kdd_news
1408,RalfKlinkenberg,kdd_news
1409,bexxmodd,kdd_news
1410,SIAMDataMining,kdd_news
1411,ChrisPeikert,kdd_news
1412,MSU_Egr_News,kdd_news
1413,michaelzeller,kdd_news
1414,gtrbi,kdd_news
1415,KatharinaJutta,kdd_news
1416,rijitK,kdd_news
1417,ac7ionabl3,kdd_news
1418,uklobe,kdd_news
1419,leogrina,kdd_news
1420,mauricemulvenna,kdd_news
1421,spray83,kdd_news
1422,PengDai_ca,kdd_news
1423,hubofml,kdd_news
1424,jaegerjackie,kdd_news
1425,siddharthb_,kdd_news
1426,ML_Tweet_Bot,kdd_news
1427,RalfKlinkenberg,kdd_news
1428,jfhaynes,kdd_news
1429,dshugars,kdd_news
1430,sportstechws,kdd_news
1431,tarundsnaol,jurafsky
1432,DeathPoseidon,jurafsky
1433,imtejas13,jurafsky
1434,ElenLeFoll,jurafsky
1435,MOMeachair,jurafsky
1436,WisalKhwaja,jurafsky
1437,frankml10,jurafsky
1438,mjoehlerich,jurafsky
1439,dovgvlad,jurafsky
1440,TeaHuggerGSO,jurafsky
1441,Duyvvu,jurafsky
1442,CBolibaugh,jurafsky
1443,MsPeregrine_,jurafsky
1444,msurd,jurafsky
1445,olgakoveneva,jurafsky
1446,Irzhik3,jurafsky
1447,Pythonista1,jurafsky
1448,k4nnn6843,jurafsky
1449,asifrazzaq1988,jurafsky
1450,kmario234,jurafsky
1451,Wenpeng_Yin,jurafsky
1452,patternproject,jurafsky
1453,LellaVardan,jurafsky
1454,me_disabled,jurafsky
1455,Kricketime,jurafsky
1456,nedjmaou,jurafsky
1457,JayPate97356556,jurafsky
1458,shailjaThakur3,jurafsky
1459,_shengche,jurafsky
1460,northboundlane,jurafsky
1461,bodrell,jurafsky
1462,visual_linguist,jurafsky
1463,kemmorey1,jurafsky
1464,SalehCU,jurafsky
1465,framrus,jurafsky
1466,ArjumandYounus,jurafsky
1467,AnglistikaFFUL,jurafsky
1468,LanguageMIT,jurafsky
1469,i_sanvi,jurafsky
1470,eatingalonepix,jurafsky
1471,engin32m,jurafsky
1472,TheAshenLight,jurafsky
1473,OliBox1,jurafsky
1474,joycehanson,jurafsky
1475,ajeyatj,jurafsky
1476,uamuzik,jurafsky
1477,acrossbook,jurafsky
1478,teogiord,jurafsky
1479,jamiekim,jurafsky
1480,bulicny,jurafsky
1481,kelsamur_nyc,jurafsky
1482,jacquehtidwell,jurafsky
1483,bridgetwhitlow,jurafsky
1484,localeatr,jurafsky
1485,becauselangpod,jurafsky
1486,TSchnoebelen,jurafsky
1487,a_e_lang,jurafsky
1488,gmonce,jurafsky
1489,niam,jurafsky
1490,elaherah,jurafsky
1491,cookindineout,jurafsky
1492,msurd,jurafsky
1493,danschmidtke,jurafsky
1494,TSchnoebelen,jurafsky
1495,IceCreamFoodFan,jurafsky
1496,bryanroutledge,jurafsky
1497,RobertaAlgeri,jurafsky
1498,amirieb,jurafsky
1499,mazycat,jurafsky
1500,lynneguist,jurafsky
1501,moximer,jurafsky
1502,prknoll,jurafsky
1503,_ERLNMYR,jurafsky
1504,localeatr,jurafsky
1505,GrateFullLife,jurafsky
1506,Leo___Sturm,jurafsky
1507,niam,jurafsky
1508,ValleyOfSilicon,jurafsky
1509,HarvardBooks,jurafsky
1510,SedighKhademi,jurafsky
1511,kelsamur_nyc,jurafsky
1512,orenhazai,jurafsky
1513,gnl_sabah,jurafsky
1514,seemsArtless,jurafsky
1515,d_raydenn,jurafsky
1516,CandycaneBelle,jurafsky
1517,haspelmath,jurafsky
1518,DH_FBK,jurafsky
1519,GULSHANKUMARSAH,jurafsky
1520,AchilleTalon,jurafsky
1521,AlexMurzaku,jurafsky
1522,BreakThruRadio,jurafsky
1523,stanfordnlp,jurafsky
1524,leahvelleman,jurafsky
1525,RishiBommasani,jurafsky
1526,mrdrozdov,jurafsky
1527,fjfbupt,jurafsky
1528,rachellaudan,jurafsky
1529,roseberrymaier,jurafsky
1530,aCraigPfeifer,jurafsky
1531,mjmrsc,jurafsky
1532,elkhereiji,jurafsky
1533,vereneesa,ilyasut
1534,anvesh_4,ilyasut
1535,HeesooMyeong,ilyasut
1536,MuyiwaWilliams_,ilyasut
1537,AIexLaurence,ilyasut
1538,yarphs,ilyasut
1539,aha_momentum,ilyasut
1540,_____Momin,ilyasut
1541,Shashank_Mouli,ilyasut
1542,bob_burrough,ilyasut
1543,chiefaiofficers,ilyasut
1544,poppy_wyatt,ilyasut
1545,brain4ai,ilyasut
1546,hatchling_13,ilyasut
1547,phschaer,ecir2022
1548,raffaele_perego,ecir2022
1549,trigk,dbamman
1550,data_fiend,dbamman
1551,ApproximateJoe,dbamman
1552,irenemcho,dbamman
1553,e_dythe,dbamman
1554,keatonprice,dbamman
1555,sprads,dbamman
1556,DrSkippy,dbamman
1557,YaleClassicsLib,dbamman
1558,loradeets,dbamman
1559,nitin,dbamman
1560,brendan642,dbamman
1561,colochef,dbamman
1562,RickBrannan,dbamman
1563,murarigoswami,dbamman
1564,tattinsphue,dbamman
1565,vicomdoni,dbamman
1566,GretaFranzini,dbamman
1567,MeronHardnett,dbamman
1568,rbuurma,dbamman
1569,brendan642,dbamman
1570,jacobeisenstein,dbamman
1571,XiangruTang,dbamman
1572,katiestasaski,dbamman
1573,rosenzweig1991,dbamman
1574,CaoHancheng,dbamman
1575,Nonnepossopi1,dbamman
1576,chumulu,dbamman
1577,coastalcph,dbamman
1578,CLARINERIC,dbamman
1579,annejonas,dbamman
1580,glebourd,dbamman
1581,jon_gillick,dbamman
1582,LukeZettlemoyer,dbamman
1583,JensVisitorDesk,dbamman
1584,michellewitte,dbamman
1585,Jberenike,dbamman
1586,NickySLloyd,dbamman
1587,RebeccaCambodia,dbamman
1588,MohitIyyer,dbamman
1589,BerkeleyDataSci,dbamman
1590,AngelJSalazar,dbamman
1591,SaschaGriffiths,dbamman
1592,WizardOfDocs,dbamman
1593,dccc_phd,dbamman
1594,cindyanguyen,dbamman
1595,alanyliu,dbamman
1596,a_e_lang,dbamman
1597,alanyliu,dbamman
1598,IgorBrigadir,dbamman
1599,clured,dbamman
1600,neelsmithhc,dbamman
1601,jeridfrancom,dbamman
1602,ktsword,dbamman
1603,BerkeleyISchool,dbamman
1604,cat_c_b,dbamman
1605,_DLPBGJ80C04Z_,chrmanning
1606,NabilAdams,chrmanning
1607,Samujjwal_Sam,chrmanning
1608,daisy_qx_deng,chrmanning
1609,HanGuo97,chrmanning
1610,Miruna_Pislar,chrmanning
1611,rohit_rathore2,chrmanning
1612,bazile,chrmanning
1613,onurvarol,chrmanning
1614,math_hope,chrmanning
1615,FxCebx,chrmanning
1616,meghna_hooda,chrmanning
1617,DoctorAfghan,chrmanning
1618,DiscriminantBot,chrmanning
1619,erinpac,chrmanning
1620,phoenix24,chrmanning
1621,ume_kyd,chrmanning
1622,KouroshMeshgi,chrmanning
1623,_Nrgeup,chrmanning
1624,oahmady,chrmanning
1625,ReinforcementB,chrmanning
1626,WalidShalaby9,chrmanning
1627,levhita,chrmanning
1628,el_keogh,chrmanning
1629,MassimoRuffolo,chrmanning
1630,mrhctr,chrmanning
1631,drewAhudson,chrmanning
1632,captorofimages,chrmanning
1633,kellyscientist,chrmanning
1634,ameliovr,chrmanning
1635,AzureRose4,chrmanning
1636,XianzhiDai,chrmanning
1637,edureisMD,chrmanning
1638,maherjend,chrmanning
1639,somaleedatta,chrmanning
1640,siliconvalleyAI,chrmanning
1641,sriharshams,chrmanning
1642,vinay83372799,chrmanning
1643,the_data_dev,chrmanning
1644,hwingo,chrmanning
1645,GouriGinde,chrmanning
1646,sangramga,chrmanning
1647,balde_ahmed,chrmanning
1648,yigalpage,chrmanning
1649,arunkumar_bvr,chrmanning
1650,AuntMinnie,chrmanning
1651,ML_Tweet_Bot,chrmanning
1652,Nickola90255904,chrmanning
1653,hd_subrata,abhi1thakur
1654,Rashed_majed_R,abhi1thakur
1655,BlkHwk0ps,abhi1thakur
1656,25_4oz,abhi1thakur
1657,Rasula14,abhi1thakur
1658,JKleenankandy,abhi1thakur
1659,_kareem_tunde,abhi1thakur
1660,ML_Tweet_Bot,abhi1thakur
1661,DeepHindsight,abhi1thakur
1662,MrVivekKumarTi1,abhi1thakur
1663,ChuQuocQuan1,abhi1thakur
1664,kamama_ai,abhi1thakur
1665,bexxmodd,abhi1thakur
1666,hatimnagarwala,abhi1thakur
1667,ML_Tweet_Bot,abhi1thakur
1668,PyDataBristol,abhi1thakur
1669,pete81505607,abhi1thakur
1670,arth573,abhi1thakur
1671,achillar2,abhi1thakur
1672,acmwsrm,abhi1thakur
1673,matsuco_std,abhi1thakur
1674,mash_umapathy,abhi1thakur
1675,dnrusakov,abhi1thakur
1676,BlkHwk0ps,abhi1thakur
1677,unpair_idiot,abhi1thakur
1678,Umbrella_Sierra,abhi1thakur
1679,maxxx_patel,abhi1thakur
1680,godfrey_G_,abhi1thakur
1681,trendsinAI,abhi1thakur
1682,naijalaysian,abhi1thakur
1683,tmasada,abhi1thakur
1684,unpair_idiot,abhi1thakur
1685,BlkHwk0ps,abhi1thakur
1686,KingEdwin7,abhi1thakur
1687,epuujee,abhi1thakur
1688,doxdankk,abhi1thakur
1689,umarvinci,abhi1thakur
1690,theNeomatrix369,abhi1thakur
1691,etedadd,abhi1thakur
1692,busuulwa_mark,abhi1thakur
1693,bexxmodd,abhi1thakur
1694,sumitsethy,abhi1thakur
1695,aiplusunilag,abhi1thakur
1696,naijalaysian,abhi1thakur
1697,matteo_turla_,abhi1thakur
1698,yasinkabir,abhi1thakur
1699,DabhiLevin,abhi1thakur
1700,bexxmodd,abhi1thakur
1701,law_Tjatjie,abhi1thakur
1702,Lemmafire,abhi1thakur
1703,Azarkhalili,abhi1thakur
1704,C4OI748N,abhi1thakur
1705,eteeeeeerminal,abhi1thakur
1706,navnit_28,abhi1thakur
1707,faysalhamid707,abhi1thakur
1708,evdisha,abhi1thakur
1709,icaroagostino,abhi1thakur
1710,_FaridRodriguez,abhi1thakur
1711,bexxmodd,abhi1thakur
1712,atystats,abhi1thakur
1713,Teja94bt,abhi1thakur
1714,doxdankk,abhi1thakur
1715,nsankar,abhi1thakur
1716,epuujee,abhi1thakur
1717,snrspeaks,abhi1thakur
1718,figuerosky,abhi1thakur
1719,talkdatatomee,abhi1thakur
1720,hastur_kato,abhi1thakur
1721,youichiroz,abhi1thakur
1722,BotRaj1,abhi1thakur
1723,30xcodes,abhi1thakur
1724,coderKshatriya,abhi1thakur
1725,AtoyebiAbidemi3,abhi1thakur
